Time, Data
0:0:8:902, 1715 
0:0:8:917, 1650 
0:0:8:933, 1608 
0:0:8:949, 1573 
0:0:8:965, 1551 
0:0:8:980, 1537 
0:0:8:995, 1523 
0:0:9:10, 1510 
0:0:9:26, 1503 
0:0:9:42, 1496 
0:0:9:57, 1482 
0:0:9:73, 1472 
0:0:9:89, 1469 
0:0:9:105, 1467 
0:0:9:120, 1472 
0:0:9:136, 1479 
0:0:9:151, 1482 
0:0:9:167, 1485 
0:0:9:183, 1485 
0:0:9:198, 1631 
0:0:9:213, 1827 
0:0:9:228, 2106 
0:0:9:243, 2527 
0:0:9:259, 2860 
0:0:9:275, 3163 
0:0:9:291, 3374 
0:0:9:306, 3416 
0:0:9:321, 3385 
0:0:9:337, 3280 
0:0:9:352, 3132 
0:0:9:368, 2920 
0:0:9:384, 2761 
0:0:9:399, 2621 
0:0:9:415, 2498 
0:0:9:431, 2388 
0:0:9:446, 2284 
0:0:9:461, 2189 
0:0:9:477, 2116 
0:0:9:493, 2065 
0:0:9:509, 2044 
0:0:9:525, 2055 
0:0:9:541, 2073 
0:0:9:556, 2100 
0:0:9:572, 2120 
0:0:9:587, 2124 
0:0:9:603, 2130 
0:0:9:618, 2129 
0:0:9:634, 2124 
0:0:9:650, 2100 
0:0:9:666, 2072 
0:0:9:681, 2023 
0:0:9:696, 1978 
0:0:9:711, 1930 
0:0:9:727, 1857 
0:0:9:743, 1798 
0:0:9:759, 1738 
0:0:9:774, 1690 
0:0:9:789, 1641 
0:0:9:805, 1598 
0:0:9:821, 1571 
0:0:9:836, 1542 
0:0:9:852, 1515 
0:0:9:868, 1495 
0:0:9:884, 1484 
0:0:9:899, 1471 
0:0:9:914, 1470 
0:0:9:929, 1470 
0:0:9:944, 1472 
0:0:9:960, 1479 
0:0:9:976, 1484 
0:0:9:992, 1486 
0:0:10:7, 1485 
0:0:10:22, 1481 
0:0:10:38, 1482 
0:0:10:54, 1483 
0:0:10:69, 1486 
0:0:10:85, 1511 
0:0:10:100, 1604 
0:0:10:115, 1794 
0:0:10:130, 2076 
0:0:10:145, 2419 
0:0:10:160, 2763 
0:0:10:176, 3113 
0:0:10:191, 3324 
0:0:10:207, 3383 
0:0:10:223, 3343 
0:0:10:238, 3233 
0:0:10:254, 3088 
0:0:10:270, 2917 
0:0:10:286, 2743 
0:0:10:302, 2588 
0:0:10:318, 2450 
0:0:10:334, 2299 
0:0:10:350, 2196 
0:0:10:366, 2103 
0:0:10:381, 2024 
0:0:10:396, 1991 
0:0:10:412, 1981 
0:0:10:428, 1993 
0:0:10:444, 2031 
0:0:10:460, 2057 
0:0:10:476, 2088 
0:0:10:492, 2112 
0:0:10:507, 2110 
0:0:10:522, 2084 
0:0:10:538, 2027 
0:0:10:554, 1969 
0:0:10:569, 1909 
0:0:10:585, 1833 
0:0:10:600, 1777 
0:0:10:615, 1732 
0:0:10:630, 1697 
0:0:10:646, 1659 
0:0:10:661, 1633 
0:0:10:676, 1607 
0:0:10:692, 1587 
0:0:10:708, 1572 
0:0:10:724, 1546 
0:0:10:740, 1527 
0:0:10:755, 1520 
0:0:10:771, 1509 
0:0:10:787, 1501 
0:0:10:802, 1504 
0:0:10:818, 1509 
0:0:10:834, 1513 
0:0:10:849, 1509 
0:0:10:864, 3335 
0:0:10:879, 3277 
0:0:10:894, 3160 
0:0:10:910, 3002 
0:0:10:926, 2834 
0:0:10:942, 2675 
0:0:10:958, 2529 
0:0:10:974, 2398 
0:0:10:990, 2250 
0:0:11:5, 2144 
0:0:11:21, 2051 
0:0:11:37, 1966 
0:0:11:53, 1941 
0:0:11:69, 1946 
0:0:11:84, 1977 
0:0:11:100, 2025 
0:0:11:116, 2065 
0:0:11:132, 2089 
0:0:11:148, 2097 
0:0:11:163, 2081 
0:0:11:179, 2050 
0:0:11:194, 2014 
0:0:11:210, 1947 
0:0:11:226, 1895 
0:0:11:242, 1822 
0:0:11:258, 1757 
0:0:11:274, 1700 
0:0:11:290, 1650 
0:0:11:305, 1610 
0:0:11:320, 1567 
0:0:11:335, 1530 
0:0:11:350, 1511 
0:0:11:365, 1484 
0:0:11:380, 1468 
0:0:11:396, 1455 
0:0:11:412, 1451 
0:0:11:428, 1448 
0:0:11:444, 1459 
0:0:11:459, 1466 
0:0:11:475, 1465 
0:0:11:491, 1461 
0:0:11:506, 1458 
0:0:11:522, 1454 
0:0:11:538, 1457 
0:0:11:553, 1471 
0:0:11:568, 1531 
0:0:11:584, 1724 
0:0:11:600, 1982 
0:0:11:616, 2403 
0:0:11:632, 2670 
0:0:11:648, 3063 
0:0:11:664, 3280 
0:0:11:680, 3424 
0:0:11:695, 3431 
0:0:11:711, 3390 
0:0:11:727, 3272 
0:0:11:742, 3108 
0:0:11:757, 2937 
0:0:11:773, 2737 
0:0:11:788, 2597 
0:0:11:804, 2477 
0:0:11:820, 2369 
0:0:11:836, 2259 
0:0:11:851, 2170 
0:0:11:866, 2102 
0:0:11:881, 2052 
0:0:11:896, 2024 
0:0:11:912, 2023 
0:0:11:927, 2035 
0:0:11:943, 2047 
0:0:11:958, 2071 
0:0:11:974, 2093 
0:0:11:989, 2092 
0:0:12:5, 2070 
0:0:12:20, 2029 
0:0:12:35, 1988 
0:0:12:50, 1939 
0:0:12:65, 1879 
0:0:12:80, 1816 
0:0:12:96, 1759 
0:0:12:112, 1681 
0:0:12:128, 1641 
0:0:12:144, 1607 
0:0:12:160, 1555 
0:0:12:176, 1520 
0:0:12:191, 1494 
0:0:12:206, 1471 
0:0:12:222, 1456 
0:0:12:238, 1437 
0:0:12:254, 1428 
0:0:12:269, 1422 
0:0:12:285, 1420 
0:0:12:300, 1419 
0:0:12:316, 1423 
0:0:12:332, 1426 
0:0:12:348, 1429 
0:0:12:364, 1432 
0:0:12:380, 1428 
0:0:12:395, 1423 
0:0:12:411, 1425 
0:0:12:427, 1446 
0:0:12:443, 1535 
0:0:12:459, 1788 
0:0:12:475, 2092 
0:0:12:490, 2720 
0:0:12:505, 3037 
0:0:12:520, 3330 
0:0:12:536, 3388 
0:0:12:552, 3374 
0:0:12:568, 3276 
0:0:12:584, 3128 
0:0:12:599, 2916 
0:0:12:614, 2754 
0:0:12:630, 2584 
0:0:12:646, 2462 
0:0:12:662, 2345 
0:0:12:678, 2235 
0:0:12:694, 2131 
0:0:12:710, 2033 
0:0:12:725, 1982 
0:0:12:740, 1968 
0:0:12:755, 1962 
0:0:12:772, 1973 
0:0:12:787, 1990 
0:0:12:802, 1997 
0:0:12:818, 1997 
0:0:12:833, 2012 
0:0:12:849, 2046 
0:0:12:864, 2071 
0:0:12:880, 2075 
0:0:12:896, 2063 
0:0:12:912, 2032 
0:0:12:927, 1993 
0:0:12:942, 1944 
0:0:12:957, 1916 
0:0:12:972, 1852 
0:0:12:988, 1790 
0:0:13:3, 1726 
0:0:13:19, 1651 
0:0:13:35, 1597 
0:0:13:50, 1563 
0:0:13:66, 1527 
0:0:13:82, 1510 
0:0:13:98, 1490 
0:0:13:114, 1473 
0:0:13:130, 1454 
0:0:13:146, 1441 
0:0:13:162, 1427 
0:0:13:177, 1419 
0:0:13:192, 1418 
0:0:13:207, 1423 
0:0:13:223, 1434 
0:0:13:239, 1444 
0:0:13:255, 1446 
0:0:13:271, 1440 
0:0:13:287, 1444 
0:0:13:303, 1480 
0:0:13:319, 1619 
0:0:13:335, 1841 
0:0:13:351, 2148 
0:0:13:367, 2494 
0:0:13:383, 2834 
0:0:13:398, 3141 
0:0:13:414, 3340 
0:0:13:429, 3374 
0:0:13:444, 3314 
0:0:13:460, 3181 
0:0:13:476, 2962 
0:0:13:492, 2781 
0:0:13:507, 2611 
0:0:13:522, 2462 
0:0:13:538, 2296 
0:0:13:554, 2179 
0:0:13:569, 2082 
0:0:13:584, 2005 
0:0:13:599, 1950 
0:0:13:614, 1925 
0:0:13:629, 1926 
0:0:13:645, 1961 
0:0:13:660, 1999 
0:0:13:675, 2058 
0:0:13:691, 2090 
0:0:13:706, 2102 
0:0:13:721, 2094 
0:0:13:736, 2066 
0:0:13:752, 2020 
0:0:13:768, 1951 
0:0:13:784, 1873 
0:0:13:800, 1840 
0:0:13:816, 1758 
0:0:13:831, 1699 
0:0:13:847, 1644 
0:0:13:863, 1603 
0:0:13:879, 1567 
0:0:13:894, 1535 
0:0:13:909, 1509 
0:0:13:925, 1487 
0:0:13:940, 1464 
0:0:13:956, 1442 
0:0:13:972, 1432 
0:0:13:988, 1423 
0:0:14:3, 1427 
0:0:14:18, 1429 
0:0:14:33, 1436 
0:0:14:49, 1435 
0:0:14:65, 1426 
0:0:14:81, 1421 
0:0:14:96, 1439 
0:0:14:111, 1519 
0:0:14:126, 1637 
0:0:14:141, 1886 
0:0:14:156, 2222 
0:0:14:172, 2593 
0:0:14:188, 3023 
0:0:14:204, 3319 
0:0:14:220, 3447 
0:0:14:236, 3473 
0:0:14:252, 3383 
0:0:14:268, 3238 
0:0:14:283, 3061 
0:0:14:298, 2878 
0:0:14:314, 2669 
0:0:14:330, 2491 
0:0:14:346, 2364 
0:0:14:361, 2248 
0:0:14:376, 2130 
0:0:14:392, 2071 
0:0:14:407, 2011 
0:0:14:423, 1984 
0:0:14:439, 1979 
0:0:14:455, 2002 
0:0:14:471, 2034 
0:0:14:487, 2066 
0:0:14:502, 2081 
0:0:14:518, 2079 
0:0:14:533, 2052 
0:0:14:548, 2011 
0:0:14:564, 1948 
0:0:14:580, 1888 
0:0:14:595, 1812 
0:0:14:610, 1754 
0:0:14:625, 1710 
0:0:14:641, 1659 
0:0:14:657, 1610 
0:0:14:672, 1562 
0:0:14:688, 1522 
0:0:14:704, 1490 
0:0:14:719, 1468 
0:0:14:734, 1455 
0:0:14:750, 1447 
0:0:14:766, 1433 
0:0:14:782, 1427 
0:0:14:797, 1415 
0:0:14:813, 1409 
0:0:14:828, 1410 
0:0:14:843, 1409 
0:0:14:859, 1405 
0:0:14:875, 1408 
0:0:14:891, 1411 
0:0:14:907, 1417 
0:0:14:923, 1433 
0:0:14:939, 1495 
0:0:14:955, 1704 
0:0:14:971, 1986 
0:0:14:987, 2435 
0:0:15:3, 2805 
0:0:15:18, 3118 
0:0:15:34, 3354 
0:0:15:49, 3428 
0:0:15:64, 3401 
0:0:15:79, 3294 
0:0:15:95, 3138 
0:0:15:110, 2960 
0:0:15:125, 2739 
0:0:15:140, 2617 
0:0:15:155, 2474 
0:0:15:171, 2348 
0:0:15:187, 2200 
0:0:15:202, 2097 
0:0:15:218, 2016 
0:0:15:234, 1956 
0:0:15:250, 1945 
0:0:15:266, 1955 
0:0:15:282, 1982 
0:0:15:298, 2020 
0:0:15:313, 2058 
0:0:15:328, 2097 
0:0:15:344, 2104 
0:0:15:360, 2076 
0:0:15:376, 2024 
0:0:15:392, 1955 
0:0:15:408, 1889 
0:0:15:424, 1800 
0:0:15:440, 1733 
0:0:15:456, 1679 
0:0:15:472, 1639 
0:0:15:488, 1602 
0:0:15:504, 1558 
0:0:15:520, 1508 
0:0:15:535, 1483 
0:0:15:550, 1460 
0:0:15:566, 1440 
0:0:15:582, 1434 
0:0:15:597, 1430 
0:0:15:613, 1428 
0:0:15:629, 1429 
0:0:15:644, 1432 
0:0:15:660, 1440 
0:0:15:675, 1444 
0:0:15:690, 1451 
0:0:15:705, 1457 
0:0:15:721, 1465 
0:0:15:737, 1509 
0:0:15:753, 1629 
0:0:15:768, 1907 
0:0:15:783, 2228 
0:0:15:799, 2584 
0:0:15:815, 2913 
0:0:15:831, 3194 
0:0:15:846, 3359 
0:0:15:861, 3364 
0:0:15:876, 3317 
0:0:15:892, 3197 
0:0:15:908, 2986 
0:0:15:924, 2805 
0:0:15:940, 2647 
0:0:15:956, 2460 
0:0:15:972, 2324 
0:0:15:988, 2173 
0:0:16:4, 2074 
0:0:16:19, 1995 
0:0:16:35, 1960 
0:0:16:51, 1950 
0:0:16:67, 1979 
0:0:16:82, 2010 
0:0:16:97, 2072 
0:0:16:113, 2113 
0:0:16:128, 2118 
0:0:16:144, 2100 
0:0:16:160, 2077 
0:0:16:175, 2022 
0:0:16:191, 1977 
0:0:16:207, 1918 
0:0:16:223, 1853 
0:0:16:238, 1785 
0:0:16:253, 1718 
0:0:16:269, 1655 
0:0:16:285, 1610 
0:0:16:300, 1583 
0:0:16:316, 1549 
0:0:16:332, 1529 
0:0:16:348, 1509 
0:0:16:364, 1495 
0:0:16:380, 1483 
0:0:16:395, 1475 
0:0:16:411, 1475 
0:0:16:427, 1477 
0:0:16:443, 1482 
0:0:16:458, 1494 
0:0:16:473, 1493 
0:0:16:488, 1489 
0:0:16:504, 1506 
0:0:16:520, 1583 
0:0:16:536, 1751 
0:0:16:552, 2105 
0:0:16:568, 2453 
0:0:16:584, 2879 
0:0:16:600, 3177 
0:0:16:616, 3376 
0:0:16:632, 3410 
0:0:16:648, 3318 
0:0:16:664, 3184 
0:0:16:679, 3015 
0:0:16:694, 2882 
0:0:16:709, 2709 
0:0:16:724, 2564 
0:0:16:739, 2433 
0:0:16:755, 2319 
