Time, Data
0:2:12:807, 1712 
0:2:12:822, 1706 
0:2:12:837, 1736 
0:2:12:852, 1822 
0:2:12:868, 1895 
0:2:12:883, 1971 
0:2:12:898, 2018 
0:2:12:914, 2019 
0:2:12:930, 1995 
0:2:12:946, 1928 
0:2:12:962, 1872 
0:2:12:978, 1805 
0:2:12:994, 1734 
0:2:13:10, 1673 
0:2:13:26, 1611 
0:2:13:41, 1556 
0:2:13:57, 1507 
0:2:13:72, 1468 
0:2:13:88, 1432 
0:2:13:104, 1382 
0:2:13:119, 1345 
0:2:13:134, 1307 
0:2:13:150, 1325 
0:2:13:166, 1425 
0:2:13:182, 1701 
0:2:13:197, 2004 
0:2:13:213, 2227 
0:2:13:229, 2488 
0:2:13:245, 2702 
0:2:13:261, 2778 
0:2:13:277, 2750 
0:2:13:293, 2628 
0:2:13:309, 2489 
0:2:13:325, 2282 
0:2:13:340, 2088 
0:2:13:355, 1919 
0:2:13:370, 1784 
0:2:13:385, 1698 
0:2:13:397, 1673 
0:2:13:417, 1681 
0:2:13:433, 1740 
0:2:13:449, 1803 
0:2:13:465, 1896 
0:2:13:481, 1938 
0:2:13:496, 1954 
0:2:13:511, 1941 
0:2:13:527, 1917 
0:2:13:542, 1883 
0:2:13:557, 1862 
0:2:13:573, 1817 
0:2:13:588, 1782 
0:2:13:603, 1737 
0:2:13:619, 1674 
0:2:13:634, 1628 
0:2:13:650, 1561 
0:2:13:666, 1478 
0:2:13:682, 1430 
0:2:13:697, 1378 
0:2:13:713, 1337 
0:2:13:728, 1334 
0:2:13:743, 1367 
0:2:13:759, 1554 
0:2:13:775, 1828 
0:2:13:791, 1991 
0:2:13:807, 2329 
0:2:13:822, 2630 
0:2:13:837, 2867 
0:2:13:853, 2935 
0:2:13:868, 2921 
0:2:13:883, 2868 
0:2:13:898, 2766 
0:2:13:914, 2634 
0:2:13:929, 2483 
0:2:13:944, 2314 
0:2:13:960, 2145 
0:2:13:976, 1972 
0:2:13:992, 1887 
0:2:14:8, 1869 
0:2:14:24, 1886 
0:2:14:39, 1942 
0:2:14:54, 2008 
0:2:14:69, 2055 
0:2:14:85, 2077 
0:2:14:100, 2081 
0:2:14:116, 2072 
0:2:14:131, 2033 
0:2:14:146, 1978 
0:2:14:162, 1923 
0:2:14:177, 1848 
0:2:14:193, 1765 
0:2:14:209, 1686 
0:2:14:224, 1605 
0:2:14:240, 1543 
0:2:14:255, 1492 
0:2:14:270, 1439 
0:2:14:286, 1391 
0:2:14:301, 1342 
0:2:14:317, 1323 
0:2:14:333, 1353 
0:2:14:349, 1516 
0:2:14:365, 1911 
0:2:14:381, 2308 
0:2:14:396, 2585 
0:2:14:412, 2959 
0:2:14:428, 3173 
0:2:14:444, 3212 
0:2:14:460, 3180 
0:2:14:476, 3112 
0:2:14:491, 2989 
0:2:14:506, 2833 
0:2:14:521, 2692 
0:2:14:536, 2532 
0:2:14:551, 2371 
0:2:14:567, 2195 
0:2:14:583, 2104 
0:2:14:598, 2059 
0:2:14:614, 2065 
0:2:14:630, 2095 
0:2:14:645, 2123 
0:2:14:661, 2157 
0:2:14:678, 2178 
0:2:14:693, 2171 
0:2:14:709, 2142 
0:2:14:725, 2068 
0:2:14:741, 1994 
0:2:14:756, 1923 
0:2:14:771, 1859 
0:2:14:786, 1791 
0:2:14:801, 1721 
0:2:14:817, 1657 
0:2:14:832, 1593 
0:2:14:847, 1544 
0:2:14:863, 1484 
0:2:14:879, 1451 
0:2:14:895, 1496 
0:2:14:911, 1613 
0:2:14:926, 1899 
0:2:14:941, 2273 
0:2:14:957, 2661 
0:2:14:972, 2996 
0:2:14:988, 3296 
0:2:15:3, 3365 
0:2:15:19, 3367 
0:2:15:35, 3322 
0:2:15:51, 3184 
0:2:15:67, 3037 
0:2:15:83, 2841 
0:2:15:98, 2676 
0:2:15:114, 2502 
0:2:15:130, 2357 
0:2:15:146, 2268 
0:2:15:162, 2174 
0:2:15:178, 2131 
0:2:15:194, 2116 
0:2:15:210, 2127 
0:2:15:225, 2137 
0:2:15:240, 2145 
0:2:15:255, 2140 
0:2:15:271, 2117 
0:2:15:287, 2065 
0:2:15:303, 1980 
0:2:15:319, 1897 
0:2:15:335, 1830 
0:2:15:351, 1729 
0:2:15:367, 1653 
0:2:15:383, 1581 
0:2:15:399, 1531 
0:2:15:415, 1436 
0:2:15:431, 1353 
0:2:15:447, 1273 
0:2:15:462, 1231 
0:2:15:477, 1187 
0:2:15:492, 1214 
0:2:15:508, 1335 
0:2:15:524, 1670 
0:2:15:540, 1938 
0:2:15:555, 2305 
0:2:15:571, 2553 
0:2:15:587, 2827 
0:2:15:602, 2938 
0:2:15:618, 2942 
0:2:15:634, 2860 
0:2:15:650, 2691 
0:2:15:666, 2533 
0:2:15:682, 2373 
0:2:15:697, 2229 
0:2:15:712, 2101 
0:2:15:727, 1988 
0:2:15:742, 1915 
0:2:15:757, 1851 
0:2:15:773, 1784 
0:2:15:788, 1774 
0:2:15:804, 1791 
0:2:15:820, 1806 
0:2:15:835, 1814 
0:2:15:850, 1789 
0:2:15:866, 1736 
0:2:15:882, 1665 
0:2:15:897, 1587 
0:2:15:913, 1526 
0:2:15:928, 1456 
0:2:15:943, 1378 
0:2:15:959, 1328 
0:2:15:975, 1281 
0:2:15:990, 1217 
0:2:16:6, 1151 
0:2:16:22, 1095 
0:2:16:38, 1043 
0:2:16:54, 999 
0:2:16:69, 979 
0:2:16:84, 959 
0:2:16:99, 943 
0:2:16:115, 921 
0:2:16:131, 920 
0:2:16:147, 1008 
0:2:16:162, 1170 
0:2:16:177, 1409 
0:2:16:193, 1772 
0:2:16:208, 2118 
0:2:16:223, 2387 
0:2:16:239, 2522 
0:2:16:255, 2564 
0:2:16:271, 2499 
0:2:16:287, 2389 
0:2:16:303, 2226 
0:2:16:319, 2099 
0:2:16:334, 1991 
0:2:16:350, 1912 
0:2:16:366, 1811 
0:2:16:381, 1725 
0:2:16:396, 1647 
0:2:16:411, 1587 
0:2:16:427, 1564 
0:2:16:442, 1567 
0:2:16:457, 1576 
0:2:16:472, 1595 
0:2:16:488, 1606 
0:2:16:504, 1585 
0:2:16:520, 1543 
0:2:16:536, 1497 
0:2:16:552, 1422 
0:2:16:568, 1359 
0:2:16:583, 1305 
0:2:16:598, 1237 
0:2:16:613, 1181 
0:2:16:628, 1128 
0:2:16:643, 1084 
0:2:16:658, 1063 
0:2:16:674, 1048 
0:2:16:690, 1030 
0:2:16:706, 1013 
0:2:16:721, 993 
0:2:16:737, 972 
0:2:16:753, 945 
0:2:16:769, 925 
0:2:16:785, 923 
0:2:16:801, 961 
0:2:16:817, 1103 
0:2:16:832, 1354 
0:2:16:847, 1586 
0:2:16:862, 1826 
0:2:16:877, 2090 
0:2:16:892, 2268 
0:2:16:908, 2293 
0:2:16:924, 2246 
0:2:16:940, 2246 
0:2:16:956, 2151 
0:2:16:972, 2040 
0:2:16:988, 1920 
0:2:17:3, 1835 
0:2:17:19, 1710 
0:2:17:35, 1627 
0:2:17:51, 1551 
0:2:17:67, 1484 
0:2:17:82, 1444 
0:2:17:97, 1424 
0:2:17:112, 1432 
0:2:17:127, 1460 
0:2:17:143, 1482 
0:2:17:158, 1502 
0:2:17:174, 1506 
0:2:17:190, 1477 
0:2:17:205, 1461 
0:2:17:221, 1420 
0:2:17:236, 1382 
0:2:17:251, 1313 
0:2:17:267, 1259 
0:2:17:283, 1189 
0:2:17:298, 1146 
0:2:17:314, 1112 
0:2:17:329, 1086 
0:2:17:344, 1066 
0:2:17:359, 1056 
0:2:17:375, 1048 
0:2:17:391, 1043 
0:2:17:406, 1038 
0:2:17:421, 1036 
0:2:17:436, 1022 
0:2:17:451, 1009 
0:2:17:467, 1062 
0:2:17:483, 1206 
0:2:17:499, 1453 
0:2:17:515, 1823 
0:2:17:531, 2067 
0:2:17:547, 2257 
0:2:17:562, 2257 
0:2:17:577, 2178 
0:2:17:592, 2085 
0:2:17:608, 1900 
0:2:17:623, 1791 
0:2:17:639, 1662 
0:2:17:655, 1561 
0:2:17:671, 1486 
0:2:17:687, 1410 
0:2:17:703, 1378 
0:2:17:719, 1373 
0:2:17:734, 1382 
0:2:17:750, 1398 
0:2:17:766, 1437 
0:2:17:782, 1478 
0:2:17:798, 1514 
0:2:17:813, 1530 
0:2:17:828, 1519 
0:2:17:844, 1495 
0:2:17:860, 1453 
0:2:17:876, 1380 
0:2:17:891, 1326 
0:2:17:907, 1274 
0:2:17:923, 1227 
0:2:17:938, 1196 
0:2:17:954, 1168 
0:2:17:969, 1144 
0:2:17:984, 1129 
0:2:18:0, 1108 
0:2:18:16, 1101 
0:2:18:31, 1099 
0:2:18:46, 1093 
0:2:18:61, 1092 
0:2:18:77, 1079 
0:2:18:92, 1066 
0:2:18:107, 1065 
0:2:18:122, 1093 
0:2:18:138, 1198 
0:2:18:154, 1402 
0:2:18:170, 1668 
0:2:18:186, 1989 
0:2:18:202, 2168 
0:2:18:218, 2241 
0:2:18:233, 2215 
0:2:18:249, 2114 
0:2:18:264, 1959 
0:2:18:279, 1788 
0:2:18:294, 1626 
0:2:18:310, 1450 
0:2:18:326, 1349 
0:2:18:342, 1283 
0:2:18:358, 1239 
0:2:18:374, 1248 
0:2:18:391, 1280 
0:2:18:407, 1339 
0:2:18:423, 1387 
0:2:18:439, 1436 
0:2:18:455, 1482 
0:2:18:471, 1506 
0:2:18:487, 1512 
0:2:18:502, 1492 
0:2:18:517, 1463 
0:2:18:533, 1392 
0:2:18:549, 1333 
0:2:18:565, 1280 
0:2:18:581, 1232 
0:2:18:597, 1200 
0:2:18:613, 1167 
0:2:18:629, 1140 
0:2:18:645, 1124 
0:2:18:661, 1112 
0:2:18:677, 1103 
0:2:18:692, 1105 
0:2:18:708, 1107 
0:2:18:724, 1107 
0:2:18:739, 1109 
0:2:18:754, 1111 
0:2:18:769, 1124 
0:2:18:785, 1202 
0:2:18:801, 1368 
0:2:18:817, 1605 
0:2:18:832, 1863 
0:2:18:847, 2024 
0:2:18:863, 2170 
0:2:18:879, 2194 
0:2:18:894, 2122 
0:2:18:910, 1983 
0:2:18:926, 1808 
0:2:18:942, 1623 
0:2:18:958, 1427 
0:2:18:973, 1305 
0:2:18:989, 1215 
0:2:19:5, 1164 
0:2:19:20, 1153 
0:2:19:35, 1184 
0:2:19:51, 1237 
0:2:19:67, 1326 
0:2:19:82, 1416 
0:2:19:98, 1503 
0:2:19:113, 1564 
0:2:19:129, 1587 
0:2:19:144, 1574 
0:2:19:160, 1540 
0:2:19:176, 1509 
0:2:19:192, 1462 
0:2:19:207, 1416 
0:2:19:222, 1371 
0:2:19:238, 1340 
0:2:19:253, 1310 
0:2:19:268, 1283 
0:2:19:284, 1248 
0:2:19:299, 1221 
0:2:19:315, 1190 
0:2:19:331, 1175 
0:2:19:347, 1171 
0:2:19:362, 1166 
0:2:19:378, 1162 
0:2:19:394, 1162 
0:2:19:410, 1187 
0:2:19:426, 1274 
0:2:19:441, 1447 
0:2:19:456, 1623 
0:2:19:472, 1806 
0:2:19:488, 2044 
0:2:19:504, 2144 
0:2:19:519, 2118 
0:2:19:535, 1995 
0:2:19:551, 1848 
0:2:19:567, 1647 
0:2:19:583, 1493 
0:2:19:599, 1382 
0:2:19:615, 1222 
0:2:19:631, 1175 
0:2:19:647, 1175 
0:2:19:663, 1118 
0:2:19:678, 1110 
0:2:19:693, 1157 
0:2:19:709, 1248 
0:2:19:725, 1392 
0:2:19:741, 1472 
0:2:19:757, 1574 
0:2:19:773, 1611 
0:2:19:789, 1613 
0:2:19:805, 1603 
0:2:19:821, 1563 
0:2:19:837, 1520 
0:2:19:853, 1479 
0:2:19:869, 1415 
0:2:19:885, 1376 
0:2:19:900, 1330 
0:2:19:915, 1301 
0:2:19:930, 1277 
0:2:19:946, 1260 
0:2:19:962, 1244 
0:2:19:977, 1230 
0:2:19:993, 1215 
0:2:20:9, 1202 
0:2:20:25, 1223 
0:2:20:41, 1321 
0:2:20:57, 1518 
0:2:20:73, 1851 
0:2:20:88, 2038 
0:2:20:104, 2218 
0:2:20:120, 2306 
0:2:20:136, 2244 
0:2:20:151, 2151 
0:2:20:166, 1987 
0:2:20:182, 1756 
0:2:20:198, 1586 
0:2:20:214, 1430 
0:2:20:230, 1304 
0:2:20:245, 1235 
0:2:20:261, 1191 
0:2:20:277, 1180 
0:2:20:293, 1224 
0:2:20:309, 1305 
0:2:20:325, 1402 
0:2:20:341, 1525 
0:2:20:357, 1611 
0:2:20:373, 1666 
0:2:20:388, 1675 
0:2:20:403, 1665 
0:2:20:419, 1619 
0:2:20:435, 1573 
0:2:20:451, 1518 
0:2:20:467, 1462 
0:2:20:483, 1433 
0:2:20:498, 1399 
0:2:20:514, 1373 
0:2:20:530, 1343 
0:2:20:546, 1312 
0:2:20:562, 1298 
0:2:20:578, 1288 
0:2:20:594, 1286 
0:2:20:609, 1336 
0:2:20:624, 1488 
0:2:20:639, 1747 
0:2:20:655, 2046 
0:2:20:671, 2320 
0:2:20:687, 2545 
0:2:20:702, 2566 
0:2:20:718, 2494 
0:2:20:734, 2344 
0:2:20:750, 2160 
0:2:20:766, 1965 
0:2:20:782, 1732 
0:2:20:798, 1660 
0:2:20:813, 1534 
0:2:20:828, 1435 
0:2:20:844, 1400 
0:2:20:859, 1372 
0:2:20:874, 1373 
0:2:20:889, 1406 
0:2:20:905, 1463 
0:2:20:921, 1556 
0:2:20:937, 1667 
0:2:20:953, 1736 
0:2:20:969, 1782 
0:2:20:985, 1802 
0:2:21:1, 1777 
0:2:21:17, 1713 
0:2:21:33, 1656 
0:2:21:49, 1595 
0:2:21:65, 1531 
0:2:21:81, 1496 
0:2:21:96, 1458 
0:2:21:111, 1426 
0:2:21:126, 1397 
0:2:21:142, 1381 
0:2:21:157, 1375 
0:2:21:173, 1361 
0:2:21:189, 1365 
0:2:21:205, 1427 
0:2:21:220, 1597 
0:2:21:235, 1885 
0:2:21:251, 2223 
0:2:21:267, 2578 
0:2:21:283, 2759 
0:2:21:298, 2759 
0:2:21:314, 2680 
0:2:21:329, 2517 
0:2:21:344, 2328 
0:2:21:359, 2138 
0:2:21:375, 1966 
0:2:21:391, 1795 
0:2:21:407, 1712 
0:2:21:423, 1611 
0:2:21:439, 1574 
0:2:21:455, 1580 
0:2:21:470, 1634 
0:2:21:486, 1713 
0:2:21:501, 1820 
0:2:21:517, 1887 
0:2:21:532, 1922 
0:2:21:548, 1947 
0:2:21:563, 1935 
0:2:21:578, 1890 
0:2:21:594, 1825 
0:2:21:609, 1825 
0:2:21:625, 1768 
0:2:21:640, 1711 
0:2:21:656, 1666 
0:2:21:672, 1624 
0:2:21:688, 1575 
0:2:21:703, 1551 
0:2:21:718, 1535 
0:2:21:733, 1520 
0:2:21:749, 1493 
0:2:21:765, 1477 
0:2:21:781, 1476 
0:2:21:797, 1531 
0:2:21:812, 1679 
0:2:21:827, 1946 
0:2:21:843, 2361 
0:2:21:859, 2664 
0:2:21:875, 2873 
0:2:21:891, 2938 
0:2:21:907, 2903 
0:2:21:923, 2813 
0:2:21:939, 2638 
0:2:21:954, 2445 
0:2:21:969, 2262 
0:2:21:985, 2083 
0:2:22:0, 1975 
0:2:22:16, 1901 
0:2:22:31, 1809 
0:2:22:46, 1777 
0:2:22:61, 1770 
0:2:22:76, 1803 
0:2:22:92, 1867 
0:2:22:108, 1949 
0:2:22:123, 2018 
0:2:22:139, 2049 
0:2:22:154, 2060 
0:2:22:169, 2061 
0:2:22:185, 2031 
0:2:22:201, 1982 
0:2:22:216, 1945 
0:2:22:231, 1893 
0:2:22:247, 1836 
0:2:22:262, 1792 
0:2:22:278, 1733 
0:2:22:294, 1689 
0:2:22:310, 1650 
0:2:22:326, 1621 
0:2:22:342, 1596 
0:2:22:357, 1573 
0:2:22:373, 1561 
0:2:22:389, 1549 
0:2:22:405, 1557 
0:2:22:420, 1632 
0:2:22:436, 1824 
0:2:22:452, 2124 
0:2:22:468, 2466 
0:2:22:484, 2831 
0:2:22:500, 3002 
0:2:22:515, 3016 
0:2:22:531, 2933 
0:2:22:546, 2865 
0:2:22:561, 2702 
0:2:22:577, 2531 
0:2:22:592, 2531 
0:2:22:608, 2370 
0:2:22:624, 2233 
0:2:22:640, 2124 
0:2:22:656, 2034 
0:2:22:672, 1963 
0:2:22:688, 1919 
0:2:22:704, 1914 
0:2:22:720, 1946 
0:2:22:735, 1993 
0:2:22:750, 2031 
0:2:22:765, 2080 
0:2:22:781, 2102 
0:2:22:797, 2103 
0:2:22:813, 2080 
0:2:22:829, 2015 
0:2:22:845, 1956 
0:2:22:860, 1879 
0:2:22:875, 1829 
0:2:22:890, 1783 
0:2:22:906, 1743 
0:2:22:921, 1713 
0:2:22:937, 1690 
0:2:22:952, 1670 
0:2:22:967, 1650 
0:2:22:982, 1630 
0:2:22:998, 1613 
0:2:23:14, 1596 
0:2:23:30, 1596 
0:2:23:46, 1619 
0:2:23:62, 1709 
0:2:23:78, 1981 
0:2:23:93, 2287 
0:2:23:108, 2673 
0:2:23:124, 2896 
0:2:23:140, 3008 
0:2:23:156, 2997 
0:2:23:171, 2909 
0:2:23:186, 2766 
0:2:23:202, 2607 
0:2:23:217, 2448 
0:2:23:233, 2303 
0:2:23:248, 2179 
0:2:23:264, 2084 
0:2:23:280, 2013 
0:2:23:296, 1982 
0:2:23:312, 1990 
0:2:23:328, 2021 
0:2:23:344, 2067 
0:2:23:360, 2097 
0:2:23:376, 2131 
0:2:23:391, 2146 
0:2:23:407, 2137 
0:2:23:422, 2105 
0:2:23:437, 2075 
0:2:23:452, 2042 
0:2:23:468, 1993 
0:2:23:483, 1937 
0:2:23:499, 1892 
0:2:23:514, 1849 
0:2:23:529, 1813 
0:2:23:544, 1767 
0:2:23:559, 1739 
0:2:23:574, 1721 
0:2:23:589, 1696 
0:2:23:604, 1675 
0:2:23:620, 1657 
0:2:23:636, 1628 
0:2:23:652, 1614 
0:2:23:667, 1604 
0:2:23:682, 1629 
0:2:23:698, 1748 
0:2:23:714, 1965 
0:2:23:730, 2246 
0:2:23:746, 2528 
0:2:23:762, 2736 
0:2:23:778, 2868 
0:2:23:793, 2860 
0:2:23:809, 2784 
0:2:23:825, 2664 
0:2:23:841, 2472 
0:2:23:857, 2289 
0:2:23:872, 2256 
0:2:23:887, 2131 
0:2:23:903, 2055 
0:2:23:918, 1981 
0:2:23:934, 1934 
0:2:23:950, 1921 
0:2:23:966, 1943 
0:2:23:982, 1974 
0:2:23:997, 2026 
0:2:24:13, 2088 
0:2:24:29, 2124 
0:2:24:45, 2132 
0:2:24:61, 2107 
0:2:24:77, 2064 
0:2:24:93, 1991 
0:2:24:108, 1940 
0:2:24:124, 1895 
0:2:24:139, 1853 
0:2:24:154, 1818 
0:2:24:170, 1781 
0:2:24:185, 1753 
0:2:24:200, 1723 
0:2:24:216, 1699 
0:2:24:232, 1679 
0:2:24:247, 1657 
0:2:24:262, 1637 
0:2:24:278, 1624 
0:2:24:293, 1623 
0:2:24:309, 1609 
0:2:24:325, 1618 
0:2:24:341, 1683 
0:2:24:357, 1894 
0:2:24:372, 2157 
0:2:24:387, 2363 
0:2:24:403, 2542 
0:2:24:419, 2750 
0:2:24:435, 2781 
0:2:24:451, 2722 
0:2:24:467, 2603 
0:2:24:482, 2453 
0:2:24:497, 2299 
0:2:24:513, 2158 
0:2:24:529, 2030 
0:2:24:544, 1919 
0:2:24:560, 1839 
0:2:24:576, 1803 
0:2:24:592, 1815 
0:2:24:607, 1864 
0:2:24:622, 1900 
0:2:24:637, 1918 
0:2:24:652, 1979 
0:2:24:667, 2049 
0:2:24:682, 2091 
0:2:24:698, 2098 
0:2:24:714, 2070 
0:2:24:729, 2025 
0:2:24:744, 1973 
0:2:24:760, 1916 
0:2:24:775, 1863 
0:2:24:790, 1818 
0:2:24:806, 1779 
0:2:24:822, 1755 
0:2:24:837, 1720 
0:2:24:852, 1688 
0:2:24:867, 1660 
0:2:24:883, 1624 
0:2:24:899, 1607 
0:2:24:914, 1587 
0:2:24:930, 1577 
0:2:24:946, 1570 
0:2:24:962, 1562 
0:2:24:977, 1558 
0:2:24:992, 1581 
0:2:25:8, 1650 
0:2:25:23, 1832 
0:2:25:38, 2088 
0:2:25:54, 2354 
0:2:25:69, 2570 
0:2:25:84, 2703 
0:2:25:100, 2705 
0:2:25:116, 2619 
0:2:25:132, 2439 
0:2:25:148, 2286 
0:2:25:163, 2130 
0:2:25:179, 1989 
0:2:25:195, 1869 
0:2:25:211, 1795 
0:2:25:227, 1742 
0:2:25:243, 1737 
0:2:25:259, 1770 
0:2:25:275, 1848 
0:2:25:290, 1903 
0:2:25:305, 1960 
0:2:25:321, 2026 
0:2:25:337, 2066 
0:2:25:352, 2079 
0:2:25:368, 2059 
0:2:25:384, 2015 
0:2:25:400, 1951 
0:2:25:416, 1909 
0:2:25:432, 1848 
0:2:25:448, 1796 
0:2:25:463, 1748 
0:2:25:479, 1700 
0:2:25:495, 1646 
0:2:25:511, 1609 
0:2:25:527, 1576 
0:2:25:542, 1562 
0:2:25:557, 1544 
0:2:25:572, 1532 
0:2:25:588, 1524 
0:2:25:603, 1529 
0:2:25:619, 1588 
0:2:25:635, 1733 
0:2:25:651, 1953 
0:2:25:667, 2206 
0:2:25:682, 2421 
0:2:25:698, 2571 
0:2:25:714, 2622 
0:2:25:730, 2605 
0:2:25:746, 2528 
0:2:25:761, 2368 
0:2:25:776, 2206 
0:2:25:791, 2081 
0:2:25:806, 1879 
0:2:25:822, 1750 
0:2:25:837, 1691 
0:2:25:852, 1657 
0:2:25:867, 1665 
0:2:25:883, 1716 
0:2:25:899, 1734 
0:2:25:915, 1752 
0:2:25:930, 1808 
0:2:25:945, 1882 
0:2:25:961, 1949 
0:2:25:977, 1987 
0:2:25:993, 1997 
0:2:26:8, 1985 
0:2:26:23, 1964 
0:2:26:39, 1929 
0:2:26:55, 1880 
0:2:26:71, 1829 
0:2:26:87, 1774 
0:2:26:102, 1723 
0:2:26:118, 1688 
0:2:26:134, 1656 
0:2:26:150, 1616 
0:2:26:166, 1598 
0:2:26:182, 1574 
0:2:26:197, 1559 
0:2:26:213, 1547 
0:2:26:228, 1562 
0:2:26:243, 1646 
0:2:26:258, 1779 
0:2:26:274, 2031 
0:2:26:290, 2315 
0:2:26:306, 2610 
0:2:26:322, 2763 
0:2:26:337, 2782 
0:2:26:352, 2722 
0:2:26:368, 2578 
0:2:26:383, 2438 
0:2:26:398, 2243 
0:2:26:413, 2076 
0:2:26:429, 1931 
0:2:26:445, 1793 
0:2:26:461, 1749 
0:2:26:476, 1744 
0:2:26:492, 1785 
0:2:26:508, 1851 
0:2:26:523, 1908 
0:2:26:538, 1976 
0:2:26:554, 2025 
0:2:26:570, 2053 
0:2:26:586, 2057 
0:2:26:602, 2040 
0:2:26:618, 2009 
0:2:26:634, 1940 
0:2:26:649, 1889 
0:2:26:664, 1865 
0:2:26:680, 1812 
0:2:26:695, 1752 
0:2:26:710, 1724 
0:2:26:725, 1687 
0:2:26:740, 1650 
0:2:26:756, 1617 
0:2:26:772, 1575 
0:2:26:788, 1561 
0:2:26:803, 1584 
0:2:26:819, 1747 
0:2:26:834, 2001 
0:2:26:850, 2322 
0:2:26:866, 2645 
0:2:26:882, 2893 
0:2:26:898, 3059 
0:2:26:913, 3076 
0:2:26:928, 3006 
0:2:26:943, 2889 
0:2:26:958, 2741 
0:2:26:974, 2664 
0:2:26:990, 2550 
0:2:27:5, 2403 
0:2:27:20, 2223 
0:2:27:35, 2130 
0:2:27:51, 2018 
0:2:27:67, 1987 
0:2:27:82, 2007 
0:2:27:98, 2059 
0:2:27:114, 2131 
0:2:27:130, 2192 
0:2:27:146, 2238 
0:2:27:161, 2247 
0:2:27:176, 2234 
0:2:27:191, 2206 
0:2:27:206, 2164 
0:2:27:222, 2105 
0:2:27:238, 2062 
0:2:27:254, 1990 
0:2:27:270, 1927 
0:2:27:285, 1872 
0:2:27:300, 1819 
0:2:27:316, 1779 
0:2:27:332, 1726 
0:2:27:348, 1687 
0:2:27:364, 1645 
0:2:27:380, 1625 
0:2:27:396, 1642 
0:2:27:411, 1769 
0:2:27:426, 2027 
0:2:27:441, 2386 
0:2:27:456, 2764 
0:2:27:472, 3139 
0:2:27:487, 3318 
0:2:27:502, 3355 
0:2:27:518, 3355 
0:2:27:533, 3285 
0:2:27:549, 3163 
0:2:27:565, 2975 
0:2:27:581, 2831 
0:2:27:596, 2724 
0:2:27:612, 2578 
0:2:27:628, 2427 
0:2:27:643, 2328 
0:2:27:658, 2261 
0:2:27:673, 2242 
0:2:27:689, 2261 
0:2:27:705, 2312 
0:2:27:721, 2356 
0:2:27:737, 2389 
0:2:27:753, 2418 
0:2:27:769, 2412 
0:2:27:784, 2373 
0:2:27:799, 2334 
0:2:27:815, 2278 
0:2:27:831, 2196 
0:2:27:847, 2124 
0:2:27:863, 2029 
0:2:27:878, 1959 
0:2:27:894, 1899 
0:2:27:910, 1836 
0:2:27:926, 1780 
0:2:27:942, 1728 
0:2:27:958, 1682 
0:2:27:974, 1650 
0:2:27:989, 1639 
0:2:28:4, 1687 
0:2:28:20, 1910 
0:2:28:36, 2227 
0:2:28:52, 2607 
0:2:28:68, 2977 
0:2:28:84, 3349 
0:2:28:100, 3459 
0:2:28:115, 3492 
0:2:28:130, 3473 
0:2:28:146, 3391 
0:2:28:162, 3297 
0:2:28:177, 3115 
0:2:28:192, 2969 
0:2:28:207, 2825 
0:2:28:223, 2689 
0:2:28:239, 2597 
0:2:28:255, 2473 
0:2:28:271, 2417 
0:2:28:287, 2392 
0:2:28:303, 2393 
0:2:28:319, 2424 
0:2:28:335, 2435 
0:2:28:350, 2433 
0:2:28:365, 2407 
0:2:28:380, 2378 
0:2:28:395, 2310 
0:2:28:411, 2238 
0:2:28:426, 2178 
0:2:28:441, 2114 
0:2:28:456, 2034 
0:2:28:472, 1954 
0:2:28:488, 1882 
0:2:28:504, 1820 
0:2:28:520, 1753 
0:2:28:535, 1707 
0:2:28:551, 1675 
0:2:28:567, 1636 
0:2:28:582, 1602 
0:2:28:597, 1582 
0:2:28:613, 1647 
0:2:28:629, 1909 
0:2:28:645, 2255 
0:2:28:661, 2547 
0:2:28:676, 2924 
0:2:28:691, 3237 
0:2:28:706, 3458 
0:2:28:722, 3516 
0:2:28:738, 3518 
0:2:28:754, 3420 
0:2:28:770, 3330 
0:2:28:785, 3189 
0:2:28:801, 3044 
0:2:28:816, 2911 
0:2:28:831, 2767 
0:2:28:846, 2640 
0:2:28:862, 2513 
0:2:28:878, 2440 
0:2:28:894, 2400 
0:2:28:910, 2403 
0:2:28:926, 2411 
0:2:28:942, 2424 
0:2:28:958, 2421 
0:2:28:973, 2403 
0:2:28:989, 2375 
0:2:29:4, 2339 
0:2:29:19, 2271 
0:2:29:35, 2185 
0:2:29:50, 2091 
0:2:29:65, 2004 
0:2:29:81, 1933 
0:2:29:97, 1867 
0:2:29:113, 1805 
0:2:29:128, 1743 
0:2:29:143, 1682 
0:2:29:159, 1634 
0:2:29:174, 1596 
0:2:29:189, 1551 
0:2:29:204, 1520 
0:2:29:220, 1495 
0:2:29:236, 1468 
0:2:29:252, 1497 
0:2:29:268, 1709 
0:2:29:283, 2033 
0:2:29:298, 2444 
0:2:29:314, 2931 
0:2:29:329, 3228 
0:2:29:344, 3363 
0:2:29:360, 3448 
0:2:29:376, 3431 
0:2:29:392, 3318 
0:2:29:408, 3252 
0:2:29:424, 3105 
0:2:29:440, 2919 
0:2:29:456, 2771 
0:2:29:472, 2638 
0:2:29:488, 2502 
0:2:29:503, 2420 
0:2:29:518, 2367 
0:2:29:533, 2344 
0:2:29:549, 2348 
0:2:29:565, 2364 
0:2:29:581, 2369 
0:2:29:596, 2364 
0:2:29:612, 2342 
