Time, Data
0:1:6:710, 2013 
0:1:6:726, 2020 
0:1:6:741, 2031 
0:1:6:756, 2036 
0:1:6:773, 2027 
0:1:6:788, 2012 
0:1:6:804, 1997 
0:1:6:820, 1965 
0:1:6:835, 1928 
0:1:6:850, 1906 
0:1:6:866, 1877 
0:1:6:881, 1863 
0:1:6:896, 1830 
0:1:6:911, 1802 
0:1:6:927, 1781 
0:1:6:943, 1768 
0:1:6:958, 1755 
0:1:6:974, 1747 
0:1:6:989, 1744 
0:1:7:5, 1739 
0:1:7:20, 1734 
0:1:7:36, 1730 
0:1:7:51, 1723 
0:1:7:67, 1718 
0:1:7:82, 1714 
0:1:7:98, 1714 
0:1:7:113, 1719 
0:1:7:128, 1748 
0:1:7:144, 1817 
0:1:7:160, 1926 
0:1:7:174, 2026 
0:1:7:190, 2165 
0:1:7:204, 2259 
0:1:7:220, 2370 
0:1:7:236, 2428 
0:1:7:251, 2431 
0:1:7:267, 2394 
0:1:7:282, 2329 
0:1:7:297, 2305 
0:1:7:314, 2281 
0:1:7:329, 2257 
0:1:7:344, 2219 
0:1:7:360, 2167 
0:1:7:375, 2118 
0:1:7:390, 2075 
0:1:7:405, 2051 
0:1:7:421, 2031 
0:1:7:437, 2024 
0:1:7:452, 2032 
0:1:7:468, 2043 
0:1:7:483, 2044 
0:1:7:499, 2039 
0:1:7:515, 2026 
0:1:7:530, 2010 
0:1:7:546, 1993 
0:1:7:561, 1979 
0:1:7:577, 1944 
0:1:7:593, 1915 
0:1:7:609, 1886 
0:1:7:625, 1858 
0:1:7:640, 1838 
0:1:7:655, 1814 
0:1:7:670, 1787 
0:1:7:686, 1772 
0:1:7:702, 1761 
0:1:7:717, 1752 
0:1:7:732, 1749 
0:1:7:748, 1746 
0:1:7:764, 1742 
0:1:7:780, 1737 
0:1:7:795, 1733 
0:1:7:811, 1727 
0:1:7:826, 1724 
0:1:7:841, 1728 
0:1:7:857, 1771 
0:1:7:872, 1853 
0:1:7:888, 2009 
0:1:7:905, 2222 
0:1:7:920, 2313 
0:1:7:935, 2398 
0:1:7:951, 2442 
0:1:7:966, 2466 
0:1:7:982, 2443 
0:1:7:997, 2393 
0:1:8:12, 2331 
0:1:8:28, 2265 
0:1:8:43, 2198 
0:1:8:58, 2143 
0:1:8:74, 2088 
0:1:8:90, 2060 
0:1:8:105, 2043 
0:1:8:120, 2046 
0:1:8:135, 2057 
0:1:8:151, 2067 
0:1:8:166, 2071 
0:1:8:181, 2069 
0:1:8:197, 2058 
0:1:8:212, 2039 
0:1:8:227, 2014 
0:1:8:242, 1983 
0:1:8:258, 1942 
0:1:8:273, 1903 
0:1:8:289, 1881 
0:1:8:304, 1847 
0:1:8:320, 1817 
0:1:8:336, 1802 
0:1:8:351, 1780 
0:1:8:366, 1764 
0:1:8:381, 1755 
0:1:8:397, 1747 
0:1:8:412, 1743 
0:1:8:428, 1738 
0:1:8:443, 1735 
0:1:8:459, 1732 
0:1:8:474, 1727 
0:1:8:490, 1722 
0:1:8:506, 1713 
0:1:8:521, 1706 
0:1:8:536, 1710 
0:1:8:551, 1728 
0:1:8:567, 1787 
0:1:8:583, 1894 
0:1:8:598, 1962 
0:1:8:613, 2109 
0:1:8:629, 2250 
0:1:8:645, 2310 
0:1:8:661, 2429 
0:1:8:677, 2461 
0:1:8:692, 2448 
0:1:8:708, 2390 
0:1:8:723, 2324 
0:1:8:739, 2240 
0:1:8:755, 2152 
0:1:8:771, 2097 
0:1:8:787, 2040 
0:1:8:802, 2026 
0:1:8:817, 2024 
0:1:8:832, 2042 
0:1:8:847, 2061 
0:1:8:863, 2079 
0:1:8:879, 2090 
0:1:8:895, 2085 
0:1:8:911, 2063 
0:1:8:927, 2031 
0:1:8:943, 1989 
0:1:8:959, 1941 
0:1:8:974, 1901 
0:1:8:990, 1855 
0:1:9:5, 1834 
0:1:9:20, 1804 
0:1:9:36, 1776 
0:1:9:51, 1761 
0:1:9:67, 1750 
0:1:9:83, 1745 
0:1:9:99, 1739 
0:1:9:115, 1737 
0:1:9:131, 1735 
0:1:9:146, 1732 
0:1:9:162, 1741 
0:1:9:177, 1763 
0:1:9:193, 1879 
0:1:9:209, 2006 
0:1:9:225, 2187 
0:1:9:241, 2344 
0:1:9:257, 2455 
0:1:9:273, 2482 
0:1:9:289, 2467 
0:1:9:304, 2419 
0:1:9:320, 2381 
0:1:9:335, 2325 
0:1:9:351, 2252 
0:1:9:366, 2178 
0:1:9:381, 2111 
0:1:9:396, 2062 
0:1:9:411, 2040 
0:1:9:426, 2050 
0:1:9:442, 2062 
0:1:9:458, 2088 
0:1:9:473, 2094 
0:1:9:489, 2089 
0:1:9:504, 2076 
0:1:9:519, 2048 
0:1:9:534, 2011 
0:1:9:550, 1988 
0:1:9:567, 1944 
0:1:9:582, 1917 
0:1:9:598, 1892 
0:1:9:614, 1862 
0:1:9:630, 1835 
0:1:9:646, 1820 
0:1:9:662, 1802 
0:1:9:677, 1779 
0:1:9:693, 1767 
0:1:9:709, 1754 
0:1:9:724, 1745 
0:1:9:739, 1735 
0:1:9:754, 1728 
0:1:9:770, 1729 
0:1:9:785, 1739 
0:1:9:801, 1805 
0:1:9:816, 1942 
0:1:9:831, 2088 
0:1:9:846, 2300 
0:1:9:861, 2417 
0:1:9:877, 2477 
0:1:9:892, 2493 
0:1:9:908, 2474 
0:1:9:924, 2444 
0:1:9:940, 2357 
0:1:9:956, 2280 
0:1:9:971, 2204 
0:1:9:986, 2145 
0:1:10:2, 2083 
0:1:10:17, 2046 
0:1:10:32, 2040 
0:1:10:48, 2048 
0:1:10:64, 2066 
0:1:10:79, 2094 
0:1:10:95, 2111 
0:1:10:111, 2120 
0:1:10:126, 2114 
0:1:10:142, 2096 
0:1:10:158, 2061 
0:1:10:174, 2028 
0:1:10:189, 1992 
0:1:10:204, 1955 
0:1:10:219, 1908 
0:1:10:234, 1861 
0:1:10:250, 1819 
0:1:10:265, 1791 
0:1:10:281, 1773 
0:1:10:297, 1749 
0:1:10:312, 1740 
0:1:10:327, 1730 
0:1:10:343, 1728 
0:1:10:358, 1730 
0:1:10:374, 1735 
0:1:10:390, 1744 
0:1:10:405, 1764 
0:1:10:421, 1813 
0:1:10:437, 1877 
0:1:10:452, 1963 
0:1:10:468, 2066 
0:1:10:483, 2173 
0:1:10:498, 2275 
0:1:10:514, 2335 
0:1:10:530, 2440 
0:1:10:546, 2475 
0:1:10:561, 2486 
0:1:10:578, 2472 
0:1:10:594, 2445 
0:1:10:610, 2421 
0:1:10:625, 2378 
0:1:10:641, 2316 
0:1:10:656, 2248 
0:1:10:672, 2196 
0:1:10:688, 2127 
0:1:10:704, 2079 
0:1:10:719, 2039 
0:1:10:735, 2004 
0:1:10:751, 1990 
0:1:10:768, 1993 
0:1:10:783, 2012 
0:1:10:799, 2030 
0:1:10:815, 2049 
0:1:10:830, 2067 
0:1:10:846, 2076 
0:1:10:862, 2071 
0:1:10:878, 2059 
0:1:10:894, 2046 
0:1:10:909, 2029 
0:1:10:924, 2003 
0:1:10:940, 1973 
0:1:10:956, 1932 
0:1:10:971, 1882 
0:1:10:987, 1858 
0:1:11:3, 1829 
0:1:11:18, 1796 
0:1:11:33, 1769 
0:1:11:48, 1749 
0:1:11:64, 1732 
0:1:11:80, 1721 
0:1:11:96, 1714 
0:1:11:111, 1709 
0:1:11:127, 1709 
0:1:11:143, 1721 
0:1:11:158, 1749 
0:1:11:173, 1852 
0:1:11:189, 1947 
0:1:11:204, 2092 
0:1:11:220, 2239 
0:1:11:235, 2361 
0:1:11:250, 2453 
0:1:11:266, 2485 
0:1:11:282, 2475 
0:1:11:297, 2437 
0:1:11:313, 2369 
0:1:11:328, 2337 
0:1:11:344, 2285 
0:1:11:360, 2211 
0:1:11:375, 2156 
0:1:11:391, 2071 
0:1:11:407, 2020 
0:1:11:422, 1998 
0:1:11:438, 1990 
0:1:11:454, 2004 
0:1:11:470, 2043 
0:1:11:485, 2083 
0:1:11:501, 2112 
0:1:11:517, 2119 
0:1:11:532, 2105 
0:1:11:547, 2090 
0:1:11:562, 2078 
0:1:11:577, 2051 
0:1:11:593, 2020 
0:1:11:608, 1971 
0:1:11:623, 1929 
0:1:11:638, 1890 
0:1:11:653, 1861 
0:1:11:669, 1841 
0:1:11:685, 1814 
0:1:11:700, 1793 
0:1:11:715, 1784 
0:1:11:731, 1782 
0:1:11:747, 1787 
0:1:11:762, 1810 
0:1:11:777, 1851 
0:1:11:793, 1977 
0:1:11:809, 2191 
0:1:11:825, 2366 
0:1:11:841, 2482 
0:1:11:857, 2548 
0:1:11:872, 2549 
0:1:11:888, 2506 
0:1:11:904, 2452 
0:1:11:919, 2387 
0:1:11:935, 2316 
0:1:11:950, 2259 
0:1:11:966, 2203 
0:1:11:981, 2150 
0:1:11:997, 2102 
0:1:12:13, 2046 
0:1:12:28, 2032 
0:1:12:43, 2031 
0:1:12:59, 2047 
0:1:12:74, 2077 
0:1:12:89, 2093 
0:1:12:105, 2108 
0:1:12:121, 2111 
0:1:12:136, 2105 
0:1:12:152, 2098 
0:1:12:167, 2079 
0:1:12:183, 2061 
0:1:12:199, 2039 
0:1:12:216, 2017 
0:1:12:232, 1992 
0:1:12:248, 1967 
0:1:12:264, 1934 
0:1:12:279, 1918 
0:1:12:295, 1888 
0:1:12:311, 1867 
0:1:12:327, 1848 
0:1:12:342, 1831 
0:1:12:358, 1816 
0:1:12:373, 1799 
0:1:12:388, 1790 
0:1:12:405, 1776 
0:1:12:420, 1769 
0:1:12:436, 1766 
0:1:12:452, 1769 
0:1:12:467, 1785 
0:1:12:482, 1840 
0:1:12:498, 1940 
0:1:12:513, 2076 
0:1:12:528, 2225 
0:1:12:544, 2363 
0:1:12:559, 2458 
0:1:12:574, 2519 
0:1:12:589, 2542 
0:1:12:604, 2556 
0:1:12:619, 2548 
0:1:12:635, 2511 
0:1:12:650, 2469 
0:1:12:665, 2404 
0:1:12:681, 2349 
0:1:12:697, 2272 
0:1:12:713, 2194 
0:1:12:728, 2121 
0:1:12:744, 2050 
0:1:12:760, 2014 
0:1:12:775, 2013 
0:1:12:791, 2029 
0:1:12:806, 2046 
0:1:12:822, 2071 
0:1:12:838, 2083 
0:1:12:853, 2091 
0:1:12:869, 2085 
0:1:12:884, 2070 
0:1:12:898, 2045 
0:1:12:913, 2010 
0:1:12:929, 1970 
0:1:12:944, 1940 
0:1:12:960, 1907 
0:1:12:976, 1883 
0:1:12:992, 1858 
0:1:13:7, 1835 
0:1:13:23, 1822 
0:1:13:38, 1807 
0:1:13:54, 1790 
0:1:13:70, 1780 
0:1:13:86, 1779 
0:1:13:102, 1828 
0:1:13:118, 1983 
0:1:13:134, 2211 
0:1:13:149, 2425 
0:1:13:165, 2552 
0:1:13:180, 2586 
0:1:13:196, 2561 
0:1:13:211, 2497 
0:1:13:226, 2465 
0:1:13:241, 2413 
0:1:13:257, 2339 
0:1:13:273, 2281 
0:1:13:289, 2205 
0:1:13:305, 2119 
0:1:13:320, 2069 
0:1:13:336, 2052 
0:1:13:352, 2035 
0:1:13:367, 2036 
0:1:13:383, 2043 
0:1:13:398, 2063 
0:1:13:413, 2087 
0:1:13:429, 2097 
0:1:13:444, 2103 
0:1:13:460, 2099 
0:1:13:476, 2089 
0:1:13:490, 2062 
0:1:13:506, 2041 
0:1:13:522, 2002 
0:1:13:538, 1977 
0:1:13:554, 1952 
0:1:13:570, 1921 
0:1:13:586, 1900 
0:1:13:602, 1875 
0:1:13:617, 1851 
0:1:13:633, 1835 
0:1:13:648, 1820 
0:1:13:663, 1808 
0:1:13:679, 1793 
0:1:13:694, 1788 
0:1:13:710, 1784 
0:1:13:726, 1789 
0:1:13:742, 1789 
0:1:13:757, 1805 
0:1:13:773, 1836 
0:1:13:789, 1890 
0:1:13:805, 1968 
0:1:13:821, 2101 
0:1:13:837, 2211 
0:1:13:852, 2316 
0:1:13:867, 2432 
0:1:13:882, 2488 
0:1:13:897, 2527 
0:1:13:913, 2539 
0:1:13:929, 2500 
0:1:13:944, 2428 
0:1:13:960, 2359 
0:1:13:975, 2284 
0:1:13:990, 2186 
0:1:14:5, 2107 
0:1:14:21, 2042 
0:1:14:36, 1982 
0:1:14:52, 1962 
0:1:14:67, 1956 
0:1:14:83, 1960 
0:1:14:99, 1979 
0:1:14:114, 2004 
0:1:14:129, 2024 
0:1:14:145, 2043 
0:1:14:160, 2053 
0:1:14:175, 2056 
0:1:14:190, 2045 
0:1:14:206, 2007 
0:1:14:222, 1964 
0:1:14:238, 1907 
0:1:14:254, 1880 
0:1:14:268, 1854 
0:1:14:284, 1836 
0:1:14:299, 1789 
0:1:14:314, 1767 
0:1:14:329, 1741 
0:1:14:345, 1720 
0:1:14:360, 1698 
0:1:14:376, 1692 
0:1:14:392, 1690 
0:1:14:407, 1691 
0:1:14:422, 1695 
0:1:14:438, 1697 
0:1:14:454, 1718 
0:1:14:469, 1770 
0:1:14:484, 1867 
0:1:14:500, 1966 
0:1:14:515, 2156 
0:1:14:531, 2330 
0:1:14:546, 2421 
0:1:14:562, 2477 
0:1:14:577, 2505 
0:1:14:593, 2488 
0:1:14:609, 2457 
0:1:14:625, 2399 
0:1:14:640, 2365 
0:1:14:656, 2310 
0:1:14:671, 2271 
0:1:14:687, 2210 
0:1:14:702, 2169 
0:1:14:718, 2075 
0:1:14:733, 2018 
0:1:14:749, 1977 
0:1:14:764, 1975 
0:1:14:779, 1993 
0:1:14:795, 2013 
0:1:14:810, 2034 
0:1:14:826, 2058 
0:1:14:841, 2070 
0:1:14:856, 2072 
0:1:14:872, 2059 
0:1:14:889, 2039 
0:1:14:904, 2020 
0:1:14:920, 1985 
0:1:14:935, 1947 
0:1:14:951, 1919 
0:1:14:966, 1893 
0:1:14:981, 1864 
0:1:14:997, 1836 
0:1:15:13, 1821 
0:1:15:29, 1811 
0:1:15:44, 1807 
0:1:15:59, 1809 
0:1:15:75, 1815 
0:1:15:91, 1841 
0:1:15:106, 1894 
0:1:15:121, 1962 
0:1:15:136, 2051 
0:1:15:151, 2225 
0:1:15:167, 2356 
0:1:15:182, 2485 
0:1:15:198, 2524 
0:1:15:214, 2523 
0:1:15:229, 2501 
0:1:15:245, 2437 
0:1:15:260, 2367 
0:1:15:275, 2308 
0:1:15:290, 2205 
0:1:15:306, 2101 
0:1:15:321, 2032 
0:1:15:336, 2006 
0:1:15:352, 1985 
0:1:15:368, 1964 
0:1:15:384, 1966 
0:1:15:400, 1987 
0:1:15:416, 2019 
0:1:15:432, 2043 
0:1:15:447, 2063 
0:1:15:463, 2077 
0:1:15:479, 2082 
0:1:15:495, 2066 
0:1:15:510, 2041 
0:1:15:525, 2011 
0:1:15:541, 1987 
0:1:15:556, 1971 
0:1:15:572, 1950 
0:1:15:587, 1929 
0:1:15:603, 1901 
0:1:15:619, 1875 
0:1:15:635, 1850 
0:1:15:650, 1829 
0:1:15:665, 1814 
0:1:15:681, 1797 
0:1:15:697, 1782 
0:1:15:713, 1778 
0:1:15:729, 1781 
0:1:15:745, 1800 
0:1:15:760, 1843 
0:1:15:775, 1863 
0:1:15:789, 1941 
0:1:15:805, 2037 
0:1:15:821, 2179 
0:1:15:836, 2248 
0:1:15:852, 2392 
0:1:15:867, 2489 
0:1:15:883, 2490 
0:1:15:899, 2448 
0:1:15:914, 2393 
0:1:15:929, 2327 
0:1:15:945, 2213 
0:1:15:960, 2154 
0:1:15:976, 2062 
0:1:15:992, 1996 
0:1:16:8, 1965 
0:1:16:24, 1968 
0:1:16:39, 1995 
0:1:16:55, 2026 
0:1:16:70, 2036 
0:1:16:86, 2049 
0:1:16:102, 2050 
0:1:16:118, 2042 
0:1:16:133, 2031 
0:1:16:148, 2014 
0:1:16:164, 1997 
0:1:16:179, 1969 
0:1:16:194, 1953 
0:1:16:210, 1908 
0:1:16:226, 1872 
0:1:16:240, 1845 
0:1:16:256, 1821 
0:1:16:271, 1801 
0:1:16:287, 1779 
0:1:16:302, 1764 
0:1:16:318, 1752 
0:1:16:334, 1747 
0:1:16:350, 1751 
0:1:16:366, 1815 
0:1:16:381, 1887 
0:1:16:396, 1984 
0:1:16:412, 2178 
0:1:16:427, 2328 
0:1:16:443, 2422 
0:1:16:458, 2522 
0:1:16:473, 2551 
0:1:16:489, 2557 
0:1:16:504, 2540 
0:1:16:519, 2505 
0:1:16:535, 2427 
0:1:16:551, 2373 
0:1:16:567, 2299 
0:1:16:582, 2224 
0:1:16:597, 2187 
0:1:16:613, 2119 
0:1:16:628, 2075 
0:1:16:644, 2028 
0:1:16:660, 2014 
0:1:16:675, 2022 
0:1:16:691, 2051 
0:1:16:707, 2078 
0:1:16:722, 2095 
0:1:16:737, 2112 
0:1:16:753, 2115 
0:1:16:769, 2098 
0:1:16:784, 2067 
0:1:16:800, 2036 
0:1:16:816, 2001 
0:1:16:831, 1985 
0:1:16:847, 1958 
0:1:16:862, 1925 
0:1:16:878, 1880 
0:1:16:893, 1852 
0:1:16:908, 1822 
0:1:16:924, 1801 
0:1:16:940, 1779 
0:1:16:955, 1763 
0:1:16:971, 1753 
0:1:16:986, 1748 
0:1:17:2, 1766 
0:1:17:18, 1874 
0:1:17:34, 2004 
0:1:17:50, 2196 
0:1:17:66, 2400 
0:1:17:82, 2512 
0:1:17:98, 2538 
0:1:17:114, 2497 
0:1:17:129, 2443 
0:1:17:144, 2394 
0:1:17:160, 2324 
0:1:17:175, 2269 
0:1:17:190, 2178 
0:1:17:205, 2113 
0:1:17:221, 2043 
0:1:17:237, 2024 
0:1:17:252, 2024 
0:1:17:267, 2038 
0:1:17:283, 2061 
0:1:17:299, 2078 
0:1:17:315, 2092 
0:1:17:329, 2100 
0:1:17:346, 2101 
0:1:17:360, 2099 
0:1:17:375, 2081 
0:1:17:391, 2064 
0:1:17:406, 2036 
0:1:17:421, 2006 
0:1:17:437, 1974 
0:1:17:453, 1934 
0:1:17:469, 1913 
0:1:17:485, 1884 
0:1:17:500, 1858 
0:1:17:515, 1832 
0:1:17:531, 1809 
0:1:17:547, 1790 
0:1:17:562, 1778 
0:1:17:577, 1762 
0:1:17:592, 1757 
0:1:17:608, 1751 
0:1:17:623, 1776 
0:1:17:639, 1865 
0:1:17:654, 2060 
0:1:17:670, 2288 
0:1:17:686, 2413 
0:1:17:701, 2504 
0:1:17:717, 2525 
0:1:17:733, 2535 
0:1:17:748, 2524 
0:1:17:763, 2484 
0:1:17:779, 2441 
0:1:17:794, 2355 
0:1:17:810, 2280 
0:1:17:826, 2205 
0:1:17:841, 2129 
0:1:17:857, 2071 
0:1:17:872, 2039 
0:1:17:887, 2026 
0:1:17:903, 2015 
0:1:17:919, 2017 
0:1:17:935, 2023 
0:1:17:950, 2042 
0:1:17:966, 2058 
0:1:17:981, 2067 
0:1:17:997, 2080 
0:1:18:12, 2081 
0:1:18:27, 2079 
0:1:18:43, 2066 
0:1:18:59, 2032 
0:1:18:74, 2006 
0:1:18:90, 1993 
0:1:18:106, 1972 
0:1:18:122, 1951 
0:1:18:138, 1916 
0:1:18:154, 1895 
0:1:18:170, 1862 
0:1:18:185, 1850 
0:1:18:202, 1833 
0:1:18:217, 1812 
0:1:18:233, 1790 
0:1:18:248, 1769 
0:1:18:264, 1748 
0:1:18:279, 1743 
0:1:18:295, 1730 
0:1:18:311, 1736 
0:1:18:327, 1785 
0:1:18:342, 1871 
0:1:18:358, 1999 
0:1:18:374, 2074 
0:1:18:389, 2190 
0:1:18:405, 2300 
0:1:18:421, 2420 
0:1:18:437, 2494 
0:1:18:452, 2524 
0:1:18:467, 2526 
0:1:18:483, 2495 
0:1:18:498, 2443 
0:1:18:514, 2394 
0:1:18:530, 2341 
0:1:18:546, 2264 
0:1:18:561, 2224 
0:1:18:577, 2146 
0:1:18:593, 2109 
0:1:18:608, 2060 
0:1:18:624, 2013 
0:1:18:640, 1998 
0:1:18:656, 1986 
0:1:18:671, 1995 
0:1:18:687, 2010 
0:1:18:702, 2035 
0:1:18:717, 2056 
0:1:18:733, 2066 
0:1:18:748, 2071 
0:1:18:763, 2070 
0:1:18:779, 2058 
0:1:18:794, 2043 
0:1:18:810, 2024 
0:1:18:825, 1996 
0:1:18:840, 1974 
0:1:18:856, 1938 
0:1:18:872, 1917 
0:1:18:887, 1896 
0:1:18:903, 1875 
0:1:18:918, 1850 
0:1:18:934, 1822 
0:1:18:949, 1806 
0:1:18:964, 1792 
0:1:18:980, 1780 
0:1:18:995, 1765 
0:1:19:10, 1753 
0:1:19:26, 1751 
0:1:19:41, 1776 
0:1:19:57, 1847 
0:1:19:72, 1965 
0:1:19:88, 2077 
0:1:19:103, 2232 
0:1:19:119, 2399 
0:1:19:134, 2524 
0:1:19:150, 2523 
0:1:19:165, 2493 
0:1:19:181, 2436 
0:1:19:197, 2366 
0:1:19:212, 2268 
0:1:19:228, 2186 
0:1:19:244, 2080 
0:1:19:260, 2022 
0:1:19:277, 2002 
0:1:19:292, 2008 
0:1:19:308, 2024 
0:1:19:325, 2048 
0:1:19:340, 2060 
0:1:19:356, 2078 
0:1:19:372, 2082 
0:1:19:388, 2084 
0:1:19:403, 2073 
0:1:19:419, 2053 
0:1:19:434, 2019 
0:1:19:450, 1990 
0:1:19:466, 1968 
0:1:19:481, 1931 
0:1:19:496, 1911 
0:1:19:512, 1887 
0:1:19:528, 1869 
0:1:19:545, 1847 
0:1:19:560, 1832 
0:1:19:576, 1815 
0:1:19:592, 1803 
0:1:19:607, 1789 
0:1:19:622, 1776 
0:1:19:638, 1770 
0:1:19:654, 1768 
0:1:19:669, 1785 
0:1:19:685, 1822 
0:1:19:701, 1912 
0:1:19:716, 2081 
0:1:19:732, 2232 
0:1:19:747, 2365 
0:1:19:763, 2490 
0:1:19:778, 2521 
0:1:19:793, 2513 
0:1:19:809, 2487 
0:1:19:824, 2436 
0:1:19:840, 2390 
0:1:19:855, 2321 
0:1:19:870, 2229 
0:1:19:885, 2175 
0:1:19:900, 2108 
0:1:19:916, 2055 
0:1:19:931, 2021 
0:1:19:946, 2013 
0:1:19:962, 2018 
0:1:19:977, 2038 
0:1:19:992, 2062 
0:1:20:8, 2088 
0:1:20:23, 2094 
0:1:20:39, 2092 
0:1:20:56, 2071 
0:1:20:71, 2038 
0:1:20:87, 2006 
0:1:20:103, 1971 
0:1:20:118, 1946 
0:1:20:133, 1914 
0:1:20:149, 1879 
0:1:20:165, 1853 
0:1:20:181, 1825 
0:1:20:196, 1801 
0:1:20:211, 1785 
0:1:20:227, 1772 
0:1:20:242, 1761 
0:1:20:259, 1754 
0:1:20:274, 1752 
0:1:20:289, 1768 
0:1:20:305, 1832 
0:1:20:321, 1964 
0:1:20:336, 2107 
0:1:20:351, 2256 
0:1:20:367, 2410 
0:1:20:383, 2485 
0:1:20:399, 2521 
0:1:20:414, 2516 
0:1:20:430, 2492 
0:1:20:445, 2441 
0:1:20:461, 2377 
0:1:20:476, 2325 
0:1:20:491, 2253 
0:1:20:507, 2181 
0:1:20:523, 2117 
0:1:20:539, 2056 
0:1:20:555, 2029 
0:1:20:570, 2034 
0:1:20:586, 2052 
0:1:20:601, 2067 
0:1:20:616, 2090 
0:1:20:632, 2098 
0:1:20:647, 2100 
0:1:20:663, 2093 
0:1:20:678, 2075 
0:1:20:693, 2041 
0:1:20:709, 2009 
0:1:20:725, 1976 
0:1:20:740, 1952 
0:1:20:755, 1928 
0:1:20:771, 1905 
0:1:20:787, 1873 
0:1:20:802, 1849 
0:1:20:818, 1821 
0:1:20:833, 1806 
0:1:20:849, 1797 
0:1:20:864, 1790 
0:1:20:880, 1784 
0:1:20:894, 1778 
0:1:20:910, 1773 
0:1:20:926, 1772 
0:1:20:942, 1786 
0:1:20:957, 1815 
0:1:20:973, 1943 
0:1:20:988, 2075 
0:1:21:4, 2253 
0:1:21:19, 2375 
0:1:21:35, 2483 
0:1:21:50, 2499 
0:1:21:66, 2502 
0:1:21:81, 2489 
0:1:21:96, 2445 
0:1:21:111, 2387 
0:1:21:126, 2336 
0:1:21:142, 2283 
0:1:21:158, 2223 
0:1:21:173, 2152 
0:1:21:188, 2077 
0:1:21:204, 2031 
0:1:21:219, 2021 
0:1:21:235, 2034 
0:1:21:251, 2066 
0:1:21:267, 2091 
0:1:21:282, 2108 
0:1:21:298, 2113 
0:1:21:314, 2106 
0:1:21:329, 2090 
0:1:21:344, 2065 
0:1:21:360, 2044 
0:1:21:375, 2005 
0:1:21:391, 1973 
0:1:21:407, 1944 
0:1:21:423, 1916 
0:1:21:439, 1893 
0:1:21:454, 1875 
0:1:21:470, 1858 
0:1:21:485, 1848 
0:1:21:501, 1840 
0:1:21:517, 1831 
0:1:21:531, 1825 
0:1:21:547, 1817 
0:1:21:562, 1813 
0:1:21:577, 1812 
0:1:21:592, 1812 
0:1:21:608, 1819 
0:1:21:624, 1836 
0:1:21:639, 1890 
0:1:21:655, 1985 
0:1:21:670, 2113 
0:1:21:686, 2248 
0:1:21:701, 2364 
0:1:21:717, 2454 
0:1:21:733, 2482 
0:1:21:749, 2480 
0:1:21:764, 2444 
0:1:21:779, 2388 
0:1:21:794, 2320 
0:1:21:809, 2247 
0:1:21:824, 2172 
0:1:21:840, 2101 
0:1:21:855, 2046 
0:1:21:871, 2010 
0:1:21:886, 2000 
0:1:21:902, 2008 
0:1:21:917, 2024 
0:1:21:933, 2051 
0:1:21:948, 2074 
0:1:21:964, 2089 
0:1:21:981, 2093 
0:1:21:995, 2088 
0:1:22:11, 2066 
0:1:22:27, 2048 
0:1:22:43, 2011 
0:1:22:59, 1996 
0:1:22:74, 1965 
0:1:22:90, 1949 
0:1:22:106, 1905 
0:1:22:122, 1881 
0:1:22:137, 1860 
0:1:22:153, 1843 
0:1:22:168, 1831 
0:1:22:184, 1819 
0:1:22:200, 1803 
0:1:22:215, 1795 
0:1:22:230, 1788 
0:1:22:246, 1784 
0:1:22:262, 1784 
0:1:22:277, 1793 
0:1:22:292, 1826 
0:1:22:308, 1876 
0:1:22:324, 1951 
0:1:22:339, 2047 
0:1:22:355, 2189 
0:1:22:371, 2353 
0:1:22:387, 2460 
0:1:22:402, 2506 
0:1:22:417, 2492 
0:1:22:433, 2448 
0:1:22:448, 2370 
0:1:22:464, 2302 
0:1:22:479, 2231 
0:1:22:495, 2178 
0:1:22:511, 2112 
0:1:22:527, 2071 
0:1:22:542, 2041 
0:1:22:558, 2022 
0:1:22:574, 2021 
0:1:22:589, 2031 
0:1:22:605, 2055 
0:1:22:621, 2087 
0:1:22:637, 2104 
0:1:22:652, 2110 
0:1:22:667, 2107 
0:1:22:683, 2097 
0:1:22:698, 2083 
0:1:22:713, 2065 
0:1:22:729, 2035 
0:1:22:745, 2010 
0:1:22:760, 1987 
0:1:22:776, 1947 
0:1:22:792, 1918 
0:1:22:807, 1893 
0:1:22:822, 1871 
0:1:22:838, 1858 
0:1:22:854, 1841 
0:1:22:870, 1830 
0:1:22:886, 1823 
0:1:22:901, 1816 
0:1:22:916, 1813 
0:1:22:932, 1808 
0:1:22:948, 1805 
0:1:22:964, 1803 
0:1:22:980, 1803 
0:1:22:995, 1815 
0:1:23:11, 1869 
0:1:23:27, 1961 
0:1:23:43, 2126 
0:1:23:58, 2197 
0:1:23:74, 2362 
0:1:23:89, 2390 
0:1:23:105, 2488 
0:1:23:121, 2526 
0:1:23:137, 2511 
0:1:23:153, 2482 
0:1:23:169, 2426 
0:1:23:184, 2357 
0:1:23:200, 2268 
0:1:23:216, 2198 
0:1:23:231, 2117 
0:1:23:247, 2068 
0:1:23:263, 2038 
0:1:23:278, 2035 
0:1:23:294, 2050 
0:1:23:310, 2076 
0:1:23:326, 2097 
0:1:23:341, 2111 
0:1:23:356, 2115 
0:1:23:372, 2107 
0:1:23:388, 2091 
0:1:23:404, 2055 
0:1:23:419, 2016 
0:1:23:435, 1974 
